Object	Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
RichMediaPresentation	Window	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[RichMediaWindow]	
RichMediaPresentation	Transparent	boolean	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE	false				
RichMediaPresentation	NavigationPane	boolean	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE	false				
RichMediaPresentation	Toolbar	boolean	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE	false				
RichMediaPresentation	PassContextClick	boolean	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE	false				
RichMediaSettings	Type	name	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE		[RichMediaSettings]			Table 334
RichMediaSettings	Activation	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[RichMediaActivation]	
RichMediaSettings	Deactivation	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[RichMediaDeactivation]	
RichMediaWidth	Default	integer	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE	288	[fn:Eval(@Default>0)]			Table 339
RichMediaWidth	Max	integer	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE	576	[fn:Eval(@Max>0)]			
RichMediaWidth	Min	integer	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE	72	[fn:Eval(@Min>0)]			
RichMediaWindow	Type	name	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE		[RichMediaWindow]			Table 339
RichMediaWindow	Width	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[RichMediaWidth]	
RichMediaWindow	Height	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[RichMediaHeight]	
RichMediaWindow	Position	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[RichMediaPosition]	
RoleMap	*	name	1.3		FALSE	FALSE	FALSE					Table 354, RoleMap cell
RoleMapNS	*	array;name	2.0		FALSE	FALSE	FALSE				[ArrayOf_RoleMapNS];[]	Table 356
Separation	Pages	array	1.3		TRUE	FALSE	FALSE				[ArrayOfPages]	Table 400
Separation	DeviceColorant	name;string	1.3		TRUE	FALSE	FALSE					
Separation	ColorSpace	array	1.3		FALSE	FALSE	FALSE				[SeparationColorSpace,DeviceNColorSpace]	
SeparationColorSpace	0	name	1.2		TRUE	FALSE	FALSE		[Separation]			Clause 8.6.6.4
SeparationColorSpace	1	name	1.2		TRUE	FALSE	FALSE					
SeparationColorSpace	2	array;name	1.2		TRUE	FALSE	FALSE		[];[DeviceCMYK,DeviceRGB,DeviceGray]		[CalGrayColorSpace,CalRGBColorSpace,LabColorSpace,fn:SinceVersion(1.3,ICCBasedColorSpace)];[]	cannot be Pattern, Indexed,Separation,DeviceN
SeparationColorSpace	3	fn:SinceVersion(1.3,dictionary);stream	1.2		TRUE	[FALSE];[TRUE]	FALSE				[fn:SinceVersion(1.3,FunctionType2),fn:SinceVersion(1.3,FunctionType3)];[FunctionType0,fn:SinceVersion(1.3,FunctionType4)]	
ShadingMap	*	dictionary;stream	1.3		FALSE	[FALSE];[TRUE]	FALSE				[ShadingType1,ShadingType2,ShadingType3];[ShadingType4,ShadingType5,ShadingType6,ShadingType7]	Table 34
ShadingType1	Domain	array	1.3		FALSE	FALSE	FALSE	[0 1 0 1]			[ArrayOf_4Numbers]	Table 77 and Table 78
ShadingType1	Matrix	matrix	1.3		FALSE	FALSE	FALSE	[1 0 0 1 0 0]				
ShadingType1	Function	array;dictionary;stream	1.3		TRUE	[FALSE];[FALSE];[TRUE]	FALSE				[ArrayOfFunctions];[FunctionType2,FunctionType3];[FunctionType0,FunctionType4]	
ShadingType1	ShadingType	integer	1.3		TRUE	FALSE	FALSE		[1]			
ShadingType1	ColorSpace	array;name	1.3		TRUE	FALSE	FALSE		[];[DeviceCMYK,DeviceRGB,DeviceGray]		[CalGrayColorSpace,CalRGBColorSpace,LabColorSpace,ICCBasedColorSpace,IndexedColorSpace,SeparationColorSpace,DeviceNColorSpace];[]	except pattern
ShadingType1	Background	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType1	BBox	rectangle	1.3		FALSE	FALSE	FALSE					
ShadingType1	AntiAlias	boolean	1.3		FALSE	FALSE	FALSE	false				
ShadingType2	Coords	array	1.3		TRUE	FALSE	FALSE				[ArrayOf_4Numbers]	Table 77 and Table 79
ShadingType2	Domain	array	1.3		FALSE	FALSE	FALSE	[0.0 1.0]			[ArrayOf_2Numbers]	
ShadingType2	Function	array;dictionary;stream	1.3		TRUE	[FALSE];[FALSE];[TRUE]	FALSE				[ArrayOfFunctions];[FunctionType2,FunctionType3];[FunctionType0,FunctionType4]	
ShadingType2	Extend	array	1.3		FALSE	FALSE	FALSE	[false false]			[ArrayOf_2Booleans]	
ShadingType2	ShadingType	integer	1.3		TRUE	FALSE	FALSE		[2]			
ShadingType2	ColorSpace	array;name	1.3		TRUE	FALSE	FALSE		[];[DeviceCMYK,DeviceRGB,DeviceGray]		[CalGrayColorSpace,CalRGBColorSpace,LabColorSpace,ICCBasedColorSpace,IndexedColorSpace,SeparationColorSpace,DeviceNColorSpace];[]	except pattern
ShadingType2	Background	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType2	BBox	rectangle	1.3		FALSE	FALSE	FALSE					
ShadingType2	AntiAlias	boolean	1.3		FALSE	FALSE	FALSE	false				
ShadingType3	Coords	array	1.3		TRUE	FALSE	FALSE				[ArrayOf_6Numbers]	Table 77 and Table 80
ShadingType3	Domain	array	1.3		FALSE	FALSE	FALSE	[0 1]			[ArrayOf_2Numbers]	
ShadingType3	Function	array;dictionary;stream	1.3		TRUE	[FALSE];[FALSE];[TRUE]	FALSE				[ArrayOfFunctions];[FunctionType2,FunctionType3];[FunctionType0,FunctionType4]	
ShadingType3	Extend	array	1.3		FALSE	FALSE	FALSE	[false false]			[ArrayOf_2Booleans]	
ShadingType3	ShadingType	integer	1.3		TRUE	FALSE	FALSE		[3]			
ShadingType3	ColorSpace	array;name	1.3		TRUE	FALSE	FALSE		[];[DeviceCMYK,DeviceRGB,DeviceGray]		[CalGrayColorSpace,CalRGBColorSpace,LabColorSpace,ICCBasedColorSpace,IndexedColorSpace,SeparationColorSpace,DeviceNColorSpace];[]	except pattern
ShadingType3	Background	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType3	BBox	rectangle	1.3		FALSE	FALSE	FALSE					
ShadingType3	AntiAlias	boolean	1.3		FALSE	FALSE	FALSE	false				
ShadingType4	BitsPerCoordinate	integer	1.3		TRUE	FALSE	FALSE		[1,2,4,8,12,16,24,32]			Table 5 and Table 77 and Table 81
ShadingType4	BitsPerComponent	integer	1.3		TRUE	FALSE	FALSE		[1,2,4,8,12,16]			
ShadingType4	BitsPerFlag	integer	1.3		TRUE	FALSE	FALSE		[2,4,8]			
ShadingType4	Decode	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType4	Function	array;dictionary;stream	1.3		FALSE	[FALSE];[FALSE];[TRUE]	FALSE				[ArrayOfFunctions];[FunctionType2,FunctionType3];[FunctionType0,FunctionType4]	
ShadingType4	ShadingType	integer	1.3		TRUE	FALSE	FALSE		[4]			
ShadingType4	ColorSpace	array;name	1.3		TRUE	FALSE	FALSE		[];[DeviceCMYK,DeviceRGB,DeviceGray]		[CalGrayColorSpace,CalRGBColorSpace,LabColorSpace,ICCBasedColorSpace,IndexedColorSpace,SeparationColorSpace,DeviceNColorSpace];[]	except pattern
ShadingType4	Background	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType4	BBox	rectangle	1.3		FALSE	FALSE	FALSE					
ShadingType4	AntiAlias	boolean	1.3		FALSE	FALSE	FALSE	false				
ShadingType4	Length	integer	1.3		TRUE	FALSE	FALSE					
ShadingType4	Filter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfCompressionFilterNames];[]	
ShadingType4	DecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ShadingType4	F	dictionary;string	1.3		FALSE	FALSE	FALSE				[FileSpecification];[]	
ShadingType4	FFilter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfCompressionFilterNames];[]	
ShadingType4	FDecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ShadingType4	DL	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DL>=0)]		
ShadingType5	BitsPerCoordinate	integer	1.3		TRUE	FALSE	FALSE		[1,2,4,8,12,16,24,32]			Table 5 and Table 77 and Table 82
ShadingType5	BitsPerComponent	integer	1.3		TRUE	FALSE	FALSE		[1,2,4,8,12,16]			
ShadingType5	VerticesPerRow	integer	1.3		TRUE	FALSE	FALSE		[fn:Eval(@VerticesPerRow>=2)]			
ShadingType5	Decode	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType5	Function	array;dictionary;stream	1.3		FALSE	[FALSE];[FALSE];[TRUE]	FALSE				[ArrayOfFunctions];[FunctionType2,FunctionType3];[FunctionType0,FunctionType4]	
ShadingType5	ShadingType	integer	1.3		TRUE	FALSE	FALSE		[5]			
ShadingType5	ColorSpace	array;name	1.3		TRUE	FALSE	FALSE		[];[DeviceCMYK,DeviceRGB,DeviceGray]		[CalGrayColorSpace,CalRGBColorSpace,LabColorSpace,ICCBasedColorSpace,IndexedColorSpace,SeparationColorSpace,DeviceNColorSpace];[]	except pattern
ShadingType5	Background	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType5	BBox	rectangle	1.3		FALSE	FALSE	FALSE					
ShadingType5	AntiAlias	boolean	1.3		FALSE	FALSE	FALSE	false				
ShadingType5	Length	integer	1.3		TRUE	FALSE	FALSE					
ShadingType5	Filter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfCompressionFilterNames];[]	
ShadingType5	DecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ShadingType5	F	dictionary;string	1.3		FALSE	FALSE	FALSE				[FileSpecification];[]	
ShadingType5	FFilter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfCompressionFilterNames];[]	
ShadingType5	FDecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ShadingType5	DL	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DL>=0)]		
ShadingType6	BitsPerCoordinate	integer	1.3		TRUE	FALSE	FALSE		[1,2,4,8,12,16,24,32]			Table 5 and Table 77 and Table 83
ShadingType6	BitsPerComponent	integer	1.3		TRUE	FALSE	FALSE		[1,2,4,8,12,16]			
ShadingType6	BitsPerFlag	integer	1.3		TRUE	FALSE	FALSE					
ShadingType6	Decode	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType6	Function	array;dictionary;stream	1.3		FALSE	[FALSE];[FALSE];[TRUE]	FALSE				[ArrayOfFunctions];[FunctionType2,FunctionType3];[FunctionType0,FunctionType4]	
ShadingType6	ShadingType	integer	1.3		TRUE	FALSE	FALSE		[6]			
ShadingType6	ColorSpace	array;name	1.3		TRUE	FALSE	FALSE		[];[DeviceCMYK,DeviceRGB,DeviceGray]		[CalGrayColorSpace,CalRGBColorSpace,LabColorSpace,ICCBasedColorSpace,IndexedColorSpace,SeparationColorSpace,DeviceNColorSpace];[]	except pattern
ShadingType6	Background	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType6	BBox	rectangle	1.3		FALSE	FALSE	FALSE					
ShadingType6	AntiAlias	boolean	1.3		FALSE	FALSE	FALSE	false				
ShadingType6	Length	integer	1.3		TRUE	FALSE	FALSE					
ShadingType6	Filter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfCompressionFilterNames];[]	
ShadingType6	DecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ShadingType6	F	dictionary;string	1.3		FALSE	FALSE	FALSE				[FileSpecification];[]	
ShadingType6	FFilter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfCompressionFilterNames];[]	
ShadingType6	FDecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ShadingType6	DL	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DL>=0)]		
ShadingType7	BitsPerCoordinate	integer	1.3		TRUE	FALSE	FALSE		[1,2,4,8,12,16,24,32]			Table 5 and Table 77 and Table 83
ShadingType7	BitsPerComponent	integer	1.3		TRUE	FALSE	FALSE		[1,2,4,8,12,16]			
ShadingType7	BitsPerFlag	integer	1.3		TRUE	FALSE	FALSE					
ShadingType7	Decode	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType7	Function	array;dictionary;stream	1.3		FALSE	[FALSE];[FALSE];[TRUE]	FALSE				[ArrayOfFunctions];[FunctionType2,FunctionType3];[FunctionType0,FunctionType4]	
ShadingType7	ShadingType	integer	1.3		TRUE	FALSE	FALSE		[7]			
ShadingType7	ColorSpace	array;name	1.3		TRUE	FALSE	FALSE		[];[DeviceCMYK,DeviceRGB,DeviceGray]		[CalGrayColorSpace,CalRGBColorSpace,LabColorSpace,ICCBasedColorSpace,IndexedColorSpace,SeparationColorSpace,DeviceNColorSpace];[]	except pattern
ShadingType7	Background	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ShadingType7	BBox	rectangle	1.3		FALSE	FALSE	FALSE					
ShadingType7	AntiAlias	boolean	1.3		FALSE	FALSE	FALSE	false				
ShadingType7	Length	integer	1.3		TRUE	FALSE	FALSE					
ShadingType7	Filter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfCompressionFilterNames];[]	
ShadingType7	DecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ShadingType7	F	dictionary;string	1.3		FALSE	FALSE	FALSE				[FileSpecification];[]	
ShadingType7	FFilter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfCompressionFilterNames];[]	
ShadingType7	FDecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ShadingType7	DL	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DL>=0)]		
SigFieldLock	Type	name	1.5		FALSE	FALSE	FALSE		[SigFieldLock]			Table 236
SigFieldLock	Action	name	1.5		TRUE	FALSE	FALSE		[All,Include,Exclude]			
SigFieldLock	Fields	array	1.5		fn:IsRequired((@Action==Include) || (@Action==Exclude))	FALSE	FALSE				[ArrayOfStringsText]	
SigFieldLock	P	number	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE		[1,2,3]			
SigFieldSeedValue	Type	name	1.5		FALSE	FALSE	FALSE		[SV]			Table 237
SigFieldSeedValue	Ff	bitmask	1.7		FALSE	FALSE	FALSE	0		[fn:Eval(fn:BeforeVersion(2.0,fn:BitsClear(8,32)) && fn:BitsClear(10,32))]		
SigFieldSeedValue	Filter	name	1.5		FALSE	FALSE	FALSE					
SigFieldSeedValue	SubFilter	array	1.5		FALSE	FALSE	FALSE				[ArrayOfSignatureSubFilterNames]	
SigFieldSeedValue	DigestMethod	array	1.7		FALSE	FALSE	FALSE				[ArrayOfDigestMethod]	https://github.com/pdf-association/pdf-issues/issues/159
SigFieldSeedValue	V	integer	1.5		FALSE	FALSE	FALSE		[0,1,2,3]			
SigFieldSeedValue	Cert	dictionary	1.5		FALSE	FALSE	FALSE				[CertSeedValue]	
SigFieldSeedValue	Reasons	array	1.5		FALSE	FALSE	FALSE				[ArrayOfStringsText]	
SigFieldSeedValue	MDP	dictionary	1.6		FALSE	FALSE	FALSE				[MDPDict]	
SigFieldSeedValue	TimeStamp	dictionary	1.6		FALSE	FALSE	FALSE				[TimeStampDict]	
SigFieldSeedValue	LegalAttestation	array	1.6		FALSE	FALSE	FALSE				[ArrayOfStringsText]	
SigFieldSeedValue	AddRevInfo	boolean	1.7		FALSE	FALSE	FALSE					
SigFieldSeedValue	LockDocument	name	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE		[true,false,auto]			
SigFieldSeedValue	AppearanceFilter	string-text	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE					
Signature	Type	name	1.3		FALSE	FALSE	FALSE		[Sig]			Table 255
Signature	Filter	name	1.3		TRUE	FALSE	FALSE		[Adobe.PPKLite,Entrust.PPKEF,CICI.SignIt,VeriSign.PPKVS]			
Signature	SubFilter	name	1.3		FALSE	FALSE	FALSE		[fn:SinceVersion(1.3,adbe.pkcs7.detached),fn:Deprecated(2.0,fn:SinceVersion(1.4,adbe.pkcs7.sha1)),fn:SinceVersion(1.3,adbe.x509.rsa_sha1),fn:SinceVersion(2.0,ETSI.CAdES.detached),fn:SinceVersion(2.0,ETSI.RFC3161)]			Table 260 and https://github.com/pdf-association/pdf-issues/issues/219
Signature	Contents	string-byte	1.3		TRUE	FALSE	FALSE			[fn:Eval(fn:AlwaysUnencrypted() && fn:IsHexString())]		
Signature	Cert	array;string-byte	1.3		fn:IsRequired(@SubFilter==adbe.x509.rsa_sha1)	FALSE	FALSE			[fn:Ignore((@SubFilter==adbe.pkcs7.detached) || (@SubFilter==adbe.pkcs7.sha1) || (@SubFilter==ETSI.CAdES.detached) || (@SubFilter==ETSI.RFC3161))];[fn:Ignore((@SubFilter==adbe.pkcs7.detached) || (@SubFilter==adbe.pkcs7.sha1) || (@SubFilter==ETSI.CAdES.detached) || (@SubFilter==ETSI.RFC3161))]	[ArrayOfStringsByte];[]	Table 260
Signature	ByteRange	array	1.3		FALSE	FALSE	FALSE				[ArrayOfIntegersGeneral]	
Signature	Reference	array	1.5		FALSE	FALSE	FALSE			[fn:Ignore(@SubFilter==ETSI.RFC3161)]	[ArrayOfSignatureReferences]	
Signature	Changes	array	1.3		FALSE	FALSE	FALSE			[fn:Ignore(@SubFilter==ETSI.RFC3161)]	[ArrayOf_3Integers]	
Signature	Name	string-text	1.3		FALSE	FALSE	FALSE			[fn:Ignore(@SubFilter==ETSI.RFC3161)]		
Signature	M	date	1.3		FALSE	FALSE	FALSE					
Signature	Location	string-text	1.3		FALSE	FALSE	FALSE					
Signature	Reason	string-text	1.3		FALSE	FALSE	FALSE					
Signature	ContactInfo	string-text	1.3		FALSE	FALSE	FALSE					
Signature	R	integer	1.3	2.0	FALSE	FALSE	FALSE			[fn:Ignore()]		
Signature	V	integer	1.5		FALSE	FALSE	FALSE	0				
Signature	Prop_Build	dictionary	1.5		FALSE	FALSE	FALSE				[_UniversalDictionary]	
Signature	Prop_AuthTime	integer	1.5		FALSE	FALSE	FALSE		[fn:Eval(@Prop_AuthTime>=0)]	[fn:Ignore(@SubFilter==ETSI.RFC3161)]		
Signature	Prop_AuthType	name	1.5		FALSE	FALSE	FALSE					
SignatureBuildDataAppDict	Name	name	1.5		FALSE	FALSE	FALSE					"Adobe ""Digital Signature Build Dictionary Specification"" Table 2 and Table 3"
SignatureBuildDataAppDict	Date	string-text	1.5		FALSE	FALSE	FALSE					
SignatureBuildDataAppDict	R	number	1.5		FALSE	FALSE	FALSE					
SignatureBuildDataAppDict	PreRelease	boolean	1.5		FALSE	FALSE	FALSE	false				
SignatureBuildDataAppDict	OS	array	1.5		FALSE	FALSE	FALSE				[ArrayOfStringsText]	
SignatureBuildDataAppDict	NonEFontNoWarn	boolean	1.5		FALSE	FALSE	FALSE					
SignatureBuildDataAppDict	TrustedMode	boolean	1.5		FALSE	FALSE	FALSE	false				
SignatureBuildDataAppDict	V	number	1.5	1.7	FALSE	FALSE	FALSE					
SignatureBuildDataAppDict	REx	string-text	1.6		FALSE	FALSE	FALSE					
SignatureBuildDataDict	Name	name	1.5		FALSE	FALSE	FALSE					"Adobe ""Digital Signature Build Dictionary Specification"" Table 2"
SignatureBuildDataDict	Date	string-text	1.5		FALSE	FALSE	FALSE					
SignatureBuildDataDict	R	number	1.5		FALSE	FALSE	FALSE					
SignatureBuildDataDict	PreRelease	boolean	1.5		FALSE	FALSE	FALSE	false				
SignatureBuildDataDict	OS	array	1.5		FALSE	FALSE	FALSE				[ArrayOfStringsText]	
SignatureBuildDataDict	NonEFontNoWarn	boolean	1.5		FALSE	FALSE	FALSE					
SignatureBuildDataDict	TrustedMode	boolean	1.5		FALSE	FALSE	FALSE	false				
SignatureBuildDataDict	V	number	1.5	1.7	FALSE	FALSE	FALSE					
SignatureBuildDataSigQDict	Name	name	1.5		FALSE	FALSE	FALSE					"Adobe ""Digital Signature Build Dictionary Specification"" Table 2 and Table 4"
SignatureBuildDataSigQDict	Date	string-text	1.5		FALSE	FALSE	FALSE					
SignatureBuildDataSigQDict	R	number	1.5		FALSE	FALSE	FALSE					
SignatureBuildDataSigQDict	PreRelease	boolean	1.5		FALSE	FALSE	FALSE	false				
SignatureBuildDataSigQDict	OS	array	1.5		FALSE	FALSE	FALSE				[ArrayOfStringsText]	
SignatureBuildDataSigQDict	NonEFontNoWarn	boolean	1.5		FALSE	FALSE	FALSE					
SignatureBuildDataSigQDict	TrustedMode	boolean	1.5		FALSE	FALSE	FALSE	false				
SignatureBuildDataSigQDict	V	number	1.5	1.7	FALSE	FALSE	FALSE					
SignatureBuildDataSigQDict	Preview	boolean	1.7		FALSE	FALSE	FALSE	false				
SignatureBuildPropDict	Filter	dictionary	1.5		FALSE	fn:MustBeDirect()	FALSE				[SignatureBuildDataDict]	"Adobe ""Digital Signature Build Dictionary Specification"" Table 1"
SignatureBuildPropDict	PubSec	dictionary	1.5		FALSE	fn:MustBeDirect()	FALSE				[SignatureBuildDataDict]	
SignatureBuildPropDict	App	dictionary	1.5		FALSE	fn:MustBeDirect()	FALSE				[SignatureBuildDataAppDict]	
SignatureBuildPropDict	SigQ	dictionary	1.5		FALSE	fn:MustBeDirect()	FALSE				[SignatureBuildDataSigQDict]	
SignatureReferenceDocMDP	Type	name	1.5		FALSE	FALSE	FALSE		[SigRef]			Table 256
SignatureReferenceDocMDP	TransformMethod	name	1.5		TRUE	FALSE	FALSE		[DocMDP]			
SignatureReferenceDocMDP	TransformParams	dictionary	1.5		FALSE	FALSE	FALSE				[DocMDPTransformParameters]	
SignatureReferenceDocMDP	Data	array;boolean;dictionary;integer;name;stream;string	1.5		FALSE	[FALSE];[FALSE];[FALSE];[FALSE];[FALSE];[TRUE];[FALSE]	FALSE				[_UniversalArray];[];[_UniversalDictionary];[];[];[Stream];[]	various
SignatureReferenceDocMDP	DigestMethod	name	1.5		FALSE	FALSE	FALSE	fn:Eval(fn:BeforeVersion(2.0,MD5) || fn:Extension(ISO_TS_32001,SHA256))	[fn:Deprecated(2.0,MD5),fn:Deprecated(2.0,SHA1),fn:SinceVersion(2.0,SHA256),fn:SinceVersion(2.0,SHA384),fn:SinceVersion(2.0,SHA512),fn:SinceVersion(2.0,RIPEMD160),fn:Extension(ISO_TS_32001,SHA3-256),fn:Extension(ISO_TS_32001,SHA3-384),fn:Extension(ISO_TS_32001,SHA3-512),fn:Extension(ISO_TS_32001,SHAKE256)]			see https://github.com/pdf-association/pdf-issues/issues/117
SignatureReferenceFieldMDP	Type	name	1.5		FALSE	FALSE	FALSE		[SigRef]			Table 256
SignatureReferenceFieldMDP	TransformMethod	name	1.5		TRUE	FALSE	FALSE		[FieldMDP]			
SignatureReferenceFieldMDP	TransformParams	dictionary	1.5		FALSE	FALSE	FALSE				[FieldMDPTransformParameters]	
SignatureReferenceFieldMDP	Data	array;boolean;dictionary;integer;name;stream;string	1.5		TRUE	[FALSE];[FALSE];[FALSE];[FALSE];[FALSE];[TRUE];[FALSE]	FALSE				[_UniversalArray];[];[_UniversalDictionary];[];[];[Stream];[]	various
